timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
10/29/21,147.215,149.94,146.4128,149.8,149.5824686,124953168,0,1
10/28/21,149.82,153.165,149.72,152.57,152.3484462,100077888,0,1
10/27/21,149.36,149.73,148.49,148.85,148.6338482,56094929,0,1
10/26/21,149.33,150.84,149.0101,149.32,149.1031657,60893395,0,1
10/25/21,148.68,149.37,147.6211,148.64,148.4241531,50720556,0,1
10/22/21,149.69,150.18,148.64,148.69,148.4740805,58883443,0,1
10/21/21,148.81,149.64,147.87,149.48,149.2629333,61420990,0,1
10/20/21,148.7,149.7539,148.12,149.26,149.0432528,58418788,0,1
10/19/21,147.01,149.17,146.55,148.76,148.5439789,76378894,0,1
10/18/21,143.445,146.84,143.16,146.55,146.3371881,85589175,0,1
10/15/21,143.77,144.895,143.51,144.84,144.6296713,67940334,0,1
10/14/21,142.11,143.88,141.51,143.76,143.5512396,69907100,0,1
10/13/21,141.235,141.4,139.2,140.91,140.7053782,78762721,0,1
10/12/21,143.23,143.25,141.0401,141.51,141.3045069,73035859,0,1
10/11/21,142.27,144.81,141.81,142.81,142.6026191,64452219,0,1
10/8/21,144.03,144.1781,142.56,142.9,142.6924884,58773155,0,1
10/7/21,143.06,144.215,142.72,143.29,143.0819221,61732656,0,1
10/6/21,139.47,142.15,138.37,142,141.7937954,83221119,0,1
10/5/21,139.49,142.24,139.36,141.11,140.9050878,80861062,0,1
10/4/21,141.76,142.21,138.27,139.14,138.9379485,98322008,0,1
10/1/21,141.9,142.92,139.1101,142.65,142.4428515,94639581,0,1
9/30/21,143.66,144.378,141.28,141.5,141.2945215,89056664,0,1
9/29/21,142.47,144.45,142.03,142.83,142.6225901,74602044,0,1
9/28/21,143.25,144.75,141.69,141.91,141.7039261,108972340,0,1
9/27/21,145.47,145.96,143.82,145.37,145.1589017,74150729,0,1
9/24/21,145.66,147.4701,145.56,146.92,146.7066508,53477869,0,1
9/23/21,146.65,147.08,145.64,146.83,146.6167815,64838170,0,1
9/22/21,144.45,146.43,143.7001,145.85,145.6382046,76404341,0,1
9/21/21,143.93,144.6,142.78,143.43,143.2217188,75833962,0,1
9/20/21,143.8,144.84,141.27,142.94,142.7324304,123478863,0,1
9/17/21,148.82,148.82,145.76,146.06,145.8478997,129868824,0,1
9/16/21,148.44,148.97,147.221,148.79,148.5739353,68034149,0,1
9/15/21,148.56,149.44,146.37,149.03,148.8135868,83281315,0,1
9/14/21,150.35,151.07,146.91,148.12,147.9049083,109296295,0,1
9/13/21,150.63,151.42,148.75,149.55,149.3328317,102404329,0,1
9/10/21,155,155.48,148.7,148.97,148.7536739,140893235,0,1
9/9/21,155.49,156.11,153.95,154.07,153.846268,57305730,0,1
9/8/21,156.98,157.04,153.975,155.11,154.8847578,74420207,0,1
9/7/21,154.97,157.26,154.39,156.69,156.4624634,82278261,0,1
9/3/21,153.76,154.63,153.09,154.3,154.075934,57866066,0,1
9/2/21,153.87,154.72,152.4,153.65,153.4268779,71171317,0,1
9/1/21,152.83,154.98,152.34,152.51,152.2885333,80313711,0,1
8/31/21,152.66,152.8,151.29,151.83,151.6095208,86453117,0,1
8/30/21,149,153.49,148.61,153.12,152.8976475,90956723,0,1
8/27/21,147.48,148.75,146.83,148.6,148.3842112,55802388,0,1
8/26/21,148.35,149.12,147.51,147.54,147.3257505,48597195,0,1
8/25/21,149.81,150.32,147.8,148.36,148.1445597,58991297,0,1
8/24/21,149.45,150.86,149.15,149.62,149.40273,48606428,0,1
8/23/21,148.31,150.19,147.89,149.71,149.4925993,60131810,0,1
8/20/21,147.44,148.5,146.78,148.19,147.9748066,60549630,0,1
8/19/21,145.03,148,144.5,146.7,146.4869703,86960310,0,1
8/18/21,149.8,150.72,146.15,146.36,146.147464,86325990,0,1
8/17/21,150.23,151.68,149.09,150.19,149.9719023,92229735,0,1
8/16/21,148.535,151.19,146.47,151.12,150.9005518,103558782,0,1
8/13/21,148.97,149.4444,148.27,149.1,148.8834851,58846293,0,1
8/12/21,146.19,149.05,145.84,148.89,148.6737901,73779113,0,1
8/11/21,146.05,146.72,145.53,145.86,145.6481901,48493463,0,1
8/10/21,146.44,147.71,145.3,145.6,145.3885677,69023081,0,1
8/9/21,146.2,146.7,145.52,146.09,145.8778561,48908689,0,1
8/6/21,146.35,147.11,145.63,146.14,145.9277835,54126813,0.22,1
8/5/21,146.98,147.84,146.17,147.06,146.6257163,46397674,0,1
8/4/21,147.27,147.79,146.28,146.95,146.5160412,56368271,0,1
8/3/21,145.81,148.045,145.18,147.36,146.9248304,64786618,0,1
8/2/21,146.36,146.95,145.25,145.52,145.0902641,62879961,0,1
7/30/21,144.38,146.33,144.11,145.86,145.4292601,70440626,0,1
7/29/21,144.685,146.55,144.58,145.64,145.2099097,54323047,0,1
7/28/21,144.81,146.97,142.54,144.98,144.5518588,118931191,0,1
7/27/21,149.12,149.21,145.55,146.77,146.3365727,104818578,0,1
7/26/21,148.27,149.83,147.7,148.99,148.5500168,72434089,0,1
7/23/21,147.55,148.7177,146.92,148.56,148.1212867,71447416,0,1
7/22/21,145.935,148.195,145.81,146.8,146.3664841,77338156,0,1
7/21/21,145.53,146.13,144.63,145.4,144.9706185,74993460,0,1
7/20/21,143.46,147.0997,142.96,146.15,145.7184037,96350036,0,1
7/19/21,143.75,144.07,141.67,142.45,142.0293301,121434571,0,1
7/16/21,148.46,149.76,145.88,146.39,145.9576949,93251426,0,1
7/15/21,149.24,150,147.09,148.48,148.0415229,106820297,0,1
7/14/21,148.1,149.57,147.68,149.15,148.7095443,127050785,0,1
7/13/21,144.03,147.46,143.63,145.64,145.2099097,100827099,0,1
7/12/21,146.21,146.32,144,144.5,144.0732763,76299719,0,1
7/9/21,142.75,145.65,142.6522,145.11,144.6814749,99890800,0,1
7/8/21,141.58,144.06,140.665,143.24,142.8169972,105575458,0,1
7/7/21,143.535,144.89,142.66,144.57,144.1430696,104911589,0,1
7/6/21,140.07,143.15,140.07,142.02,141.6006,108181793,0,1
7/2/21,137.9,140,137.745,139.96,139.5466834,78945572,0,1
7/1/21,136.6,137.33,135.76,137.27,136.8646272,52485781,0,1
6/30/21,136.17,137.41,135.87,136.96,136.5555427,63261393,0,1
6/29/21,134.8,136.49,134.35,136.33,135.9274031,64556081,0,1
6/28/21,133.41,135.245,133.35,134.78,134.3819805,62111303,0,1
6/25/21,133.46,133.89,132.81,133.11,132.7169121,70783746,0,1
6/24/21,134.45,134.64,132.93,133.41,133.0160262,68710998,0,1
6/23/21,133.77,134.32,133.23,133.7,133.3051698,60214200,0,1
6/22/21,132.13,134.08,131.62,133.98,133.5843429,74783618,0,1
6/21/21,130.3,132.41,129.21,132.3,131.9093042,79663316,0,1
6/18/21,130.71,131.51,130.24,130.46,130.0747379,108953309,0,1
6/17/21,129.8,132.55,129.65,131.79,131.4008102,96721669,0,1
6/16/21,130.37,130.89,128.461,130.15,129.7656533,91339351,0,1
6/15/21,129.94,130.6,129.39,129.64,129.2571594,62746332,0,1
6/14/21,127.82,130.54,127.07,130.48,130.0946788,96906490,0,1
6/11/21,126.53,127.44,126.1,127.35,126.973922,53522373,0,1
6/10/21,127.02,128.19,125.94,126.11,125.7375839,71186421,0,1
6/9/21,127.21,127.75,126.52,127.13,126.7545717,56877937,0,1
6/8/21,126.6,128.46,126.2101,126.74,126.3657234,74403774,0,1
6/7/21,126.17,126.32,124.8321,125.9,125.528204,71057550,0,1
6/4/21,124.07,126.16,123.85,125.89,125.5182336,75169343,0,1
6/3/21,124.68,124.85,123.13,123.54,123.1751734,76229170,0,1
6/2/21,124.28,125.24,124.05,125.06,124.6906846,59278862,0,1
6/1/21,125.08,125.35,123.94,124.28,123.9129881,67637118,0,1
5/28/21,125.57,125.8,124.55,124.61,124.2420135,71311109,0,1
5/27/21,126.44,127.64,125.08,125.28,124.910035,94625601,0,1
5/26/21,126.955,127.39,126.42,126.85,126.4753986,56575920,0,1
5/25/21,127.82,128.32,126.32,126.9,126.5252509,72009482,0,1
5/24/21,126.01,127.94,125.94,127.1,126.7246603,63092945,0,1
5/21/21,127.82,128,125.21,125.43,125.059592,79295436,0,1
5/20/21,125.23,127.72,125.1,127.31,126.9340402,76857123,0,1
5/19/21,123.16,124.915,122.86,124.69,124.3217773,92611989,0,1
5/18/21,126.56,126.99,124.78,124.85,124.4813048,63342929,0,1
5/17/21,126.82,126.93,125.17,126.27,125.8971114,74244624,0,1
5/14/21,126.25,127.89,125.85,127.45,127.0736267,81917951,0,1
5/13/21,124.58,126.15,124.26,124.97,124.6009504,105861339,0,1
5/12/21,123.4,124.64,122.25,122.77,122.4074473,112172282,0,1
5/11/21,123.5,126.27,122.77,125.91,125.5381745,126142826,0,1
5/10/21,129.41,129.54,126.81,126.85,126.4753986,88071229,0,1
5/7/21,130.85,131.2582,129.475,130.21,129.8254762,78973273,0.22,1
5/6/21,127.89,129.75,127.13,129.74,129.1386742,78128334,0,1
5/5/21,129.2,130.45,127.97,128.1,127.5062754,84000900,0,1
5/4/21,131.19,131.4899,126.7,127.85,127.2574341,137564718,0,1
5/3/21,132.04,134.07,131.83,132.54,131.9256966,75135100,0,1
4/30/21,131.78,133.56,131.065,131.46,130.8507023,109839466,0,1
4/29/21,136.47,137.07,132.45,133.48,132.8613398,151100953,0,1
4/28/21,134.31,135.02,133.08,133.58,132.9608764,107760097,0,1
4/27/21,135.01,135.41,134.11,134.39,133.7671221,66015804,0,1
4/26/21,134.83,135.06,133.56,134.72,134.0955926,66905069,0,1
4/23/21,132.16,135.12,132.16,134.32,133.6974466,78756779,0,1
4/22/21,133.04,134.15,131.41,131.94,131.3284775,84566456,0,1
4/21/21,132.36,133.75,131.3001,133.5,132.8812472,68847136,0,1
4/20/21,135.02,135.53,131.81,133.11,132.4930547,94812349,0,1
4/19/21,133.51,135.47,133.34,134.84,134.2150364,94264215,0,1
4/16/21,134.3,134.67,133.28,134.16,133.5381881,84922386,0,1
4/15/21,133.82,135,133.64,134.5,133.8766123,89347102,0,1
4/14/21,134.94,135,131.655,132.03,131.4180604,87222782,0,1
4/13/21,132.44,134.66,131.93,134.43,133.8069367,91266545,0,1
4/12/21,132.52,132.85,130.63,131.24,130.6317219,91419983,0,1
4/9/21,129.8,133.04,129.47,132.995,132.3785878,106686703,0,1
4/8/21,128.95,130.39,128.52,130.36,129.7558006,88844591,0,1
4/7/21,125.83,127.92,125.14,127.9,127.3072023,83466716,0,1
4/6/21,126.5,127.13,125.65,126.21,125.6250352,80171253,0,1
4/5/21,123.87,126.1601,123.07,125.9,125.316472,88651175,0,1
4/1/21,123.66,124.18,122.49,123,122.4299131,75089134,0,1
3/31/21,121.65,123.52,121.15,122.15,121.5838527,118323826,0,1
3/30/21,120.11,120.4031,118.86,119.9,119.3442812,85671919,0,1
3/29/21,121.65,122.58,120.7299,121.39,120.8273752,80819203,0,1
3/26/21,120.35,121.48,118.92,121.21,120.6482095,94071234,0,1
3/25/21,119.54,121.66,119,120.59,120.0310831,98844681,0,1
3/24/21,122.82,122.9,120.065,120.09,119.5334005,88530485,0,1
3/23/21,123.33,124.24,122.14,122.54,121.9720451,95467142,0,1
3/22/21,120.33,123.87,120.26,123.39,122.8181055,111912284,0,1
3/19/21,119.9,121.43,119.675,119.99,119.433864,185549522,0,1
3/18/21,122.88,123.18,120.32,120.53,119.9713612,121469755,0,1
3/17/21,124.05,125.8599,122.336,124.76,124.1817558,111932636,0,1
3/16/21,125.7,127.22,124.715,125.57,124.9880015,115227936,0,1
3/15/21,121.41,124,120.42,123.99,123.4153246,92590555,0,1
3/12/21,120.4,121.17,119.16,121.03,120.4690438,88105050,0,1
3/11/21,122.54,123.21,121.26,121.96,121.3947334,103026514,0,1
3/10/21,121.69,122.17,119.45,119.98,119.4239104,111943326,0,1
3/9/21,119.03,122.06,118.79,121.085,120.5237888,129525780,0,1
3/8/21,120.93,121,116.21,116.36,115.8206885,154376610,0,1
3/5/21,120.98,121.935,117.57,121.42,120.8572362,153766601,0,1
3/4/21,121.75,123.6,118.62,120.13,119.5732151,178154975,0,1
3/3/21,124.81,125.71,121.84,122.06,121.4942699,112966340,0,1
3/2/21,128.41,128.72,125.01,125.12,124.5400872,102260945,0,1
3/1/21,123.75,127.93,122.79,127.79,127.1977122,116307892,0,1
2/26/21,122.59,124.85,121.2,121.26,120.6979778,163424672,0,1
2/25/21,124.68,126.4585,120.54,120.99,120.4292292,144766924,0,1
2/24/21,124.94,125.56,122.23,125.35,124.7690212,111039904,0,1
2/23/21,123.76,126.71,118.39,125.86,125.2766574,158273022,0,1
2/22/21,128.01,129.72,125.6,126,125.4160085,102886922,0,1
2/19/21,130.24,130.71,128.8,129.87,129.2680717,87668834,0,1
2/18/21,129.2,129.995,127.41,129.71,129.1088132,96856748,0,1
2/17/21,131.25,132.22,129.47,130.84,130.2335759,97372199,0,1
2/16/21,135.49,136.01,132.79,133.19,132.572684,80576316,0,1
2/12/21,134.35,135.53,133.6921,135.37,134.74258,60145130,0,1
2/11/21,135.9,136.39,133.77,135.13,134.5036923,64280029,0,1
2/10/21,136.48,136.99,134.4,135.39,134.7624873,72647988,0,1
2/9/21,136.62,137.877,135.85,136.01,135.3796137,75986989,0,1
2/8/21,136.03,136.96,134.92,136.91,136.2754423,71297214,0,1
2/5/21,137.35,137.42,135.86,136.76,136.1261375,75693830,0.205,1
2/4/21,136.3,137.4,134.59,137.39,136.5485346,84183061,0,1
2/3/21,135.76,135.77,133.61,133.94,133.1196646,89880937,0,1
2/2/21,135.73,136.31,134.61,134.99,134.1632337,82266419,0,1
2/1/21,133.75,135.38,130.93,134.14,133.3184397,106239823,0,1
1/29/21,135.83,136.74,130.21,131.96,131.1517914,177523812,0,1
1/28/21,139.52,141.99,136.7,137.09,136.250372,142621128,0,1
1/27/21,143.43,144.3,140.41,142.06,141.1899324,140843759,0,1
1/26/21,143.6,144.3,141.37,143.16,142.2831953,98390555,0,1
1/25/21,143.07,145.09,136.54,142.92,142.0446653,157611713,0,1
1/22/21,136.28,139.85,135.02,139.07,138.2182451,114459360,0,1
1/21/21,133.8,139.67,133.59,136.87,136.0317194,120529544,0,1
1/20/21,128.66,132.49,128.55,132.03,131.2213627,104319489,0,1
1/19/21,127.78,128.71,126.938,127.83,127.0470862,90757329,0,1
1/15/21,128.78,130.2242,127,127.14,126.3613122,111598531,0,1
1/14/21,130.8,131,128.76,128.91,128.1204716,90221755,0,1
1/13/21,128.76,131.45,128.49,130.89,130.0883448,88636831,0,1
1/12/21,128.5,129.69,126.86,128.8,128.0111453,90440255,0,1
1/11/21,129.19,130.17,128.5,128.98,128.1900428,100620880,0,1
1/8/21,132.43,132.63,130.23,132.05,131.2412402,105158245,0,1
1/7/21,128.36,131.63,127.86,130.92,130.118161,109578157,0,1
1/6/21,127.72,131.0499,126.382,126.6,125.8246195,155087970,0,1
1/5/21,128.89,131.74,128.43,131.01,130.2076098,97664898,0,1
1/4/21,133.52,133.6116,126.76,129.41,128.6174093,143301887,0,1
12/31/20,134.08,134.74,131.72,132.69,131.8773204,99116586,0,1
12/30/20,135.58,135.99,133.4,133.72,132.901012,96452124,0,1
12/29/20,138.05,138.789,134.3409,134.87,134.0439687,121047324,0,1
12/28/20,133.99,137.34,133.51,136.69,135.8528218,123124632,0,1
12/24/20,131.32,133.46,131.1,131.97,131.1617302,54930064,0,1
12/23/20,132.16,132.43,130.78,130.96,130.157916,88223692,0,1
12/22/20,131.61,134.405,129.65,131.88,131.0722814,169351825,0,1
12/21/20,125.02,128.31,123.449,128.23,127.4446363,121251553,0,1
12/18/20,128.96,129.1,126.12,126.655,125.8792827,192541496,0,1
12/17/20,128.9,129.58,128.045,128.7,127.9117578,94359811,0,1
12/16/20,127.41,128.37,126.56,127.81,127.0272087,98208591,0,1
12/15/20,124.34,127.9,124.13,127.88,127.09678,157572262,0,1
12/14/20,122.6,123.35,121.54,121.78,121.0341403,79075988,0,1
12/11/20,122.43,122.76,120.55,122.41,121.6602818,86939786,0,1
12/10/20,120.5,123.87,120.15,123.24,122.4851983,81312170,0,1
12/9/20,124.53,125.95,121,121.78,121.0341403,115089193,0,1
12/8/20,124.37,124.98,123.09,124.38,123.6182162,82225512,0,1
12/7/20,122.31,124.57,122.25,123.75,122.9920748,86711990,0,1
12/4/20,122.6,122.8608,121.52,122.25,121.5012617,78260421,0,1
12/3/20,123.52,123.78,122.21,122.94,122.1870357,78967630,0,1
12/2/20,122.02,123.37,120.89,123.08,122.3261783,89004195,0,1
12/1/20,121.01,123.4693,120.01,122.72,121.9683831,125920963,0,1
11/30/20,116.97,120.97,116.81,119.05,118.3208606,169410176,0,1
11/27/20,116.57,117.49,116.22,116.59,115.8759272,46691331,0,1
11/25/20,115.55,116.75,115.17,116.03,115.319357,76499234,0,1
11/24/20,113.91,115.85,112.59,115.17,114.4646242,113226248,0,1
11/23/20,117.18,117.6202,113.75,113.85,113.1527088,127959318,0,1
11/20/20,118.64,118.77,117.29,117.34,116.6213338,73604287,0,1
11/19/20,117.59,119.06,116.81,118.64,117.9133717,74112972,0,1
11/18/20,118.61,119.82,118,118.03,117.3071077,76322111,0,1
11/17/20,119.55,120.6741,118.96,119.39,118.6587782,74270973,0,1
11/16/20,118.92,120.99,118.146,120.3,119.5632048,91183018,0,1
11/13/20,119.44,119.6717,117.87,119.26,118.5295744,81688586,0,1
11/12/20,119.62,120.53,118.57,119.21,118.4798807,103350674,0,1
11/11/20,117.19,119.63,116.44,119.49,118.7581658,112294954,0,1
11/10/20,115.55,117.59,114.13,115.97,115.2597245,138023390,0,1
11/9/20,120.5,121.99,116.05,116.32,115.6075809,154515315,0,1
11/6/20,118.32,119.2,116.13,118.69,117.9630655,114457922,0.205,1
11/5/20,117.95,119.62,116.8686,119.03,118.0970073,126387074,0,1
11/4/20,114.14,115.59,112.35,114.95,114.0489876,138235482,0,1
11/3/20,109.66,111.49,108.73,110.44,109.5743383,107624448,0,1
11/2/20,109.11,110.68,107.32,108.77,107.9174283,122866899,0,1
10/30/20,111.06,111.99,107.72,108.86,108.0067228,190573476,0,1
10/29/20,112.37,116.93,112.2,115.32,114.4160874,146129173,0,1
10/28/20,115.05,115.43,111.1,111.2,110.3283812,143937823,0,1
10/27/20,115.49,117.28,114.5399,116.6,115.6860544,92276772,0,1
10/26/20,114.01,116.55,112.88,115.05,114.1482037,111850657,0,1
10/23/20,116.39,116.55,114.28,115.04,114.1382821,82572645,0,1
10/22/20,117.45,118.04,114.59,115.75,114.8427169,101987954,0,1
10/21/20,116.67,118.705,116.45,116.87,115.953938,89945980,0,1
10/20/20,116.2,118.98,115.63,117.51,116.5889215,124423728,0,1
10/19/20,119.96,120.419,115.66,115.98,115.0709141,120639337,0,1
10/16/20,121.28,121.548,118.81,119.02,118.0870857,115393808,0,1
10/15/20,118.72,121.2,118.15,120.71,119.763839,112559219,0,1
10/14/20,121,123.03,119.62,121.19,120.2400766,151062308,0,1
10/13/20,125.27,125.39,119.65,121.1,120.150782,262330451,0,1
10/12/20,120.06,125.18,119.2845,124.4,123.4249156,240226769,0,1
10/9/20,115.28,117,114.92,116.97,116.0531542,100506865,0,1
10/8/20,116.25,116.4,114.5901,114.97,114.0688308,83477153,0,1
10/7/20,114.62,115.55,114.13,115.08,114.1779686,96848985,0,1
10/6/20,115.7,116.12,112.25,113.16,112.2730181,161498212,0,1
10/5/20,113.91,116.65,113.55,116.5,115.5868382,106243839,0,1
10/2/20,112.89,115.37,112.22,113.02,112.1341155,144711986,0,1
10/1/20,117.64,117.72,115.83,116.79,115.8745651,116120440,0,1
9/30/20,113.79,117.26,113.62,115.81,114.9022466,142675184,0,1
9/29/20,114.55,115.31,113.57,114.09,113.1957285,100060526,0,1
9/28/20,115.01,115.32,112.78,114.96,114.0589092,137672403,0,1
9/25/20,108.43,112.44,107.67,112.28,111.3999158,149981441,0,1
9/24/20,105.17,110.25,105,108.22,107.3717393,167743349,0,1
9/23/20,111.62,112.11,106.77,107.12,106.2803614,150718671,0,1
9/22/20,112.68,112.86,109.16,111.81,110.9335998,183055373,0,1
9/21/20,104.54,110.19,103.1,110.08,109.2171601,195713815,0,1
9/18/20,110.4,110.88,106.09,106.84,106.0025562,287104882,0,1
9/17/20,109.72,112.2,108.71,110.34,109.4751221,178010968,0,1
9/16/20,115.23,116,112.04,112.13,111.2510916,155026675,0,1
9/15/20,118.33,118.829,113.61,115.54,114.634363,184642039,0,1
9/14/20,114.72,115.93,112.8,115.355,114.4508131,140150087,0,1
9/11/20,114.57,115.23,110,112,111.1221106,180860325,0,1
9/10/20,120.36,120.5,112.5,113.49,112.6004315,182274391,0,1
9/9/20,117.26,119.14,115.26,117.32,116.4004108,176940455,0,1
9/8/20,113.95,118.99,112.68,112.82,111.9356831,231366563,0,1
9/4/20,120.07,123.7,110.89,120.96,120.0118794,332607163,0,1
9/3/20,126.91,128.84,120.5,120.88,119.9325065,257599640,0,1
9/2/20,137.59,137.98,127,131.4,130.3700476,200118991,0,1
9/1/20,132.76,134.8,130.53,134.18,133.1282571,152470142,0,1
8/31/20,127.58,131,126,129.04,128.0285459,223505733,0,4
8/28/20,504.05,505.77,498.31,499.23,123.8292215,46907479,0,1
8/27/20,508.57,509.94,495.33,500.04,124.0301343,38888096,0,1
8/26/20,504.7165,507.97,500.33,506.09,125.5307789,40755567,0,1
8/25/20,498.79,500.7172,492.21,499.3,123.8465844,52873947,0,1
8/24/20,514.79,515.14,495.745,503.43,124.8709913,86484442,0,1
8/21/20,477.05,499.472,477,497.48,123.3951508,84513660,0,1
8/20/20,463,473.568,462.9335,473.1,117.3479252,31726797,0,1
8/19/20,463.933,468.65,462.44,462.83,114.8005501,36384502,0,1
8/18/20,457.41,464,456.03,462.25,114.6566866,26408385,0,1
8/17/20,464.25,464.35,455.8501,458.43,113.7091722,29431414,0,1
8/14/20,459.315,460,452.18,459.63,114.0068207,41391302,0,1
8/13/20,457.72,464.17,455.71,460.04,114.1085173,52520516,0,1
8/12/20,441.99,453.1,441.19,452.04,112.1241939,41486205,0,1
8/11/20,447.875,449.93,436.4267,437.5,108.5176861,46975594,0,1
8/10/20,450.4,455.1,440,450.91,111.8439082,53100856,0,1
8/7/20,452.82,454.7,441.17,444.45,110.241567,49511403,0.82,1
8/6/20,441.62,457.65,439.19,455.61,112.8015819,50607225,0,1
8/5/20,437.51,441.57,435.59,440.25,108.9986972,30497988,0,1
8/4/20,436.53,443.16,433.55,438.66,108.6050392,43198092,0,1
8/3/20,432.8,446.5457,431.57,435.75,107.8845708,77037847,0,1
7/31/20,411.535,425.66,403.3,425.04,105.23295,93573867,0,1
7/30/20,376.75,385.19,375.07,384.76,95.26028103,39532505,0,1
7/29/20,375,380.92,374.85,380.16,94.12139629,22582314,0,1
7/28/20,377.47,378.1986,372.99,373.01,92.35117327,25906375,0,1
7/27/20,374.84,379.62,373.92,379.24,93.89361934,30303548,0,1
7/24/20,363.95,371.88,356.58,370.46,91.71983499,46359716,0,1
7/23/20,387.9935,388.31,368.039,371.38,91.94761194,49251108,0,1
7/22/20,386.77,391.9,386.41,389.09,96.33231819,22250413,0,1
7/21/20,396.69,397,386.97,388,96.06245202,25627347,0,1
7/20/20,385.67,394,384.25,393.43,97.40683118,22397208,0,1
7/17/20,387.95,388.59,383.36,385.31,95.39645203,23046755,0,1
7/16/20,386.25,389.62,383.62,386.09,95.58956727,27645927,0,1
7/15/20,395.96,396.99,385.96,390.9,96.78044458,38306874,0,1
7/14/20,379.36,389.02,375.51,388.23,96.11939626,42748119,0,1
7/13/20,389.06,399.82,381.03,381.91,94.55466766,47913079,0,1
7/10/20,381.34,383.92,378.82,383.68,94.9928907,22564330,0,1
7/9/20,385.05,385.27,378.69,383.01,94.82700966,31420357,0,1
7/8/20,376.72,381.5,376.36,381.37,94.42097249,29274479,0,1
7/7/20,375.41,378.62,372.23,372.69,92.27194651,28206999,0,1
7/6/20,370,375.78,369.87,373.85,92.55914353,29745936,0,1
7/2/20,367.85,370.47,363.64,364.11,90.14767888,28814516,0,1
7/1/20,365.12,367.36,363.91,364.11,90.14767888,27690454,0,1
6/30/20,360.08,365.98,360,364.8,90.31851159,35055821,0,1
6/29/20,353.25,362.1736,351.28,361.78,89.570809,32661519,0,1
6/26/20,364.41,365.32,353.02,353.63,87.55300234,51314211,0,1
6/25/20,360.7,365,357.57,364.84,90.32841494,34380628,0,1
6/24/20,365,368.79,358.52,360.06,89.14496514,48155849,0,1
6/23/20,364,372.38,362.27,366.53,90.74683129,53038869,0,1
6/22/20,351.34,359.46,351.15,358.87,88.85034061,33861316,0,1
6/19/20,354.64,356.56,345.15,349.72,86.58495031,66118952,0,1
6/18/20,351.41,353.45,349.22,351.73,87.08259343,24205096,0,1
6/17/20,355.15,355.4,351.09,351.59,87.04793172,28601626,0,1
6/16/20,351.46,353.2,344.72,352.08,87.1692477,41357182,0,1
6/15/20,333.25,345.68,332.58,342.99,84.91871242,34702230,0,1
6/12/20,344.72,347.8,334.22,338.8,83.88133697,50036513,0,1
6/11/20,349.31,351.06,335.48,335.9,83.16334442,50415613,0,1
6/10/20,347.9,354.77,346.09,352.84,87.35741127,41662938,0,1
6/9/20,332.14,345.61,332.01,343.99,85.16629606,36928091,0,1
6/8/20,330.25,333.6,327.32,333.46,82.55924034,23913634,0,1
6/5/20,323.35,331.75,323.23,331.5,82.07397641,34312550,0,1
6/4/20,324.39,325.62,320.78,322.32,79.8011586,21890091,0,1
6/3/20,324.66,326.2,322.3,325.12,80.49439279,26122804,0,1
6/2/20,320.75,323.44,318.93,323.34,80.05369391,21910704,0,1
6/1/20,317.75,322.35,317.21,321.85,79.68479429,20254653,0,1
5/29/20,319.25,321.15,316.47,317.94,78.71674226,38399532,0,1
5/28/20,316.77,323.44,315.63,318.25,78.79349319,33449103,0,1
